"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"7285","#FAT BOMB - Health Benefits Of Ketogenic Carnivore Diet #Coffee #Mug

BUY here: https://t.co/UA2opYOQWR

#Ketogenic… https://t.co/UsH0e37mFt",FALSE,0,NA,2019-04-28 02:19:11,TRUE,NA,"1122324348885438464",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","eyerubdesigns",0,FALSE,FALSE,NA,NA
"7286","RT @DavidACohen_MD: 6/ It isn’t included in the FRAX calculation, but #diabetes is an independent risk factor for fractures (particularly w…",FALSE,0,NA,2019-04-28 02:18:27,FALSE,NA,"1122324164466094080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gineblog",1,TRUE,FALSE,NA,NA
"7287","#repost When doctors begin to kill whether it’s by prescription drugs or vaccines, no one will suspect until it’s t… https://t.co/vNDarH1F4t",FALSE,1,NA,2019-04-28 02:16:00,TRUE,NA,"1122323548419215361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lite_crypto",0,FALSE,FALSE,NA,NA
"7288","This @Baylor women's basketball star battles opponents on the court, and #chronicdisease off of it - Read our profi… https://t.co/Ip64LTQA09",FALSE,2,NA,2019-04-28 02:10:01,TRUE,NA,"1122322041930231808",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ChronicRights",2,FALSE,FALSE,NA,NA
"7289","RT @FatEmperor: Wow! Walter Willit from #HarvardHealth - Admits that Carb is the Problem - not Fats! We are finally aligned! Thanks to Raul…",FALSE,0,NA,2019-04-28 02:07:54,FALSE,NA,"1122321510050385920",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AAAAAAAnne",81,TRUE,FALSE,NA,NA
"7290","RT @FatEmperor: Calling #Irish and international community - I need to get on #RTE and counter this outrageous content - please retweet if…",FALSE,0,NA,2019-04-28 02:06:30,FALSE,NA,"1122321156252545024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","markymark540",159,TRUE,FALSE,NA,NA
"7291","The price of this lifeline, without which people with Type I diabetes would die, doubled in 4 years. Folks who’ve r… https://t.co/XggDwNCELM",FALSE,0,NA,2019-04-28 02:05:43,TRUE,NA,"1122320961058017281",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","KatMorganSC",0,FALSE,FALSE,NA,NA
"7292","RT @FatEmperor: Wow! Walter Willit from #HarvardHealth - Admits that Carb is the Problem - not Fats! We are finally aligned! Thanks to Raul…",FALSE,0,NA,2019-04-28 02:04:40,FALSE,NA,"1122320698158936065",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cheez_miss",81,TRUE,FALSE,NA,NA
"7293","Do minorities receive equal medical treatment compared to white American males?

If possible, please list sources.… https://t.co/hVPWePPcrx",FALSE,0,NA,2019-04-28 02:01:02,TRUE,NA,"1122319782471192582",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","JerryBeller1",0,FALSE,FALSE,NA,NA
"7294","RT @TheHarryx1: ULTRA-RAPID PROFILE OF INSULIN HUMAN INHALATION POWDER MIMICS TIME-ACTION PROFILE OF PHYSIOLOGIC ABSORPTION OF GLUCOSE FROM…",FALSE,0,NA,2019-04-28 01:52:44,FALSE,NA,"1122317695217819648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MENAKLD",13,TRUE,FALSE,NA,NA
"7295","RT @kate_gajewska: Getting ready for the #T1Dglobal conference! Happy to represent Ireland 🇮🇪 and Poland 🇵🇱 in Costa Rica! 🇨🇷 up to 300 peo…",FALSE,0,NA,2019-04-28 01:52:02,FALSE,NA,"1122317518935293952",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AleksandraPH",5,TRUE,FALSE,NA,NA
"7296","Checked my blood glucose and even though plantain is a carb, my BG went down. #vegetarian #diabetes",FALSE,2,"AyahsHope",2019-04-28 01:51:13,FALSE,"1122314308325502977","1122317312734842880","240106903","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AyahsHope",0,FALSE,FALSE,NA,NA
"7297","#KETONES - Health Benefits Of Ketogenic Carnivore Diet #Shirt

BUY here: https://t.co/7sG8MQ3f9l

#Ketogenic #Keto… https://t.co/mxpeZ76402",FALSE,0,NA,2019-04-28 01:49:15,TRUE,NA,"1122316816964050944",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","eyerubdesigns",0,FALSE,FALSE,NA,NA
"7298","RT @TheLancetEndo: New online - Morbidity and mortality after lifestyle intervention for people with impaired glucose tolerance: 30-year re…",FALSE,0,NA,2019-04-28 01:49:08,FALSE,NA,"1122316785825378305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doctorjee",26,TRUE,FALSE,NA,NA
"7299","RT @FatEmperor: Wow! Walter Willit from #HarvardHealth - Admits that Carb is the Problem - not Fats! We are finally aligned! Thanks to Raul…",FALSE,0,NA,2019-04-28 01:47:20,FALSE,NA,"1122316333226577921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hbelfry",81,TRUE,FALSE,NA,NA
"7300","RT @shanselman: My friends. I'm so excited about this project I could cry. With help from the @NightscoutFound, @TallGamer, and @KONSOLEKIN…",FALSE,0,NA,2019-04-28 01:46:24,FALSE,NA,"1122316099054215168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NadinePedersen4",154,TRUE,FALSE,NA,NA
"7301","RT @nickinnocent: It's sometimes the things we can't see that tell our story. At 41 I had a minor #stroke. I got #fibromyalgia. I already h…",FALSE,0,NA,2019-04-28 01:44:19,FALSE,NA,"1122315574250561537",NA,"<a href=""http://www.nowebsiteyet.org"" rel=""nofollow"">COPD_bot</a>","COPD_research",1,TRUE,FALSE,NA,NA
"7302","RT @FatEmperor: Wow! Walter Willit from #HarvardHealth - Admits that Carb is the Problem - not Fats! We are finally aligned! Thanks to Raul…",FALSE,0,NA,2019-04-28 01:44:17,FALSE,NA,"1122315569200418816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HHudsonL",81,TRUE,FALSE,NA,NA
"7303","RT @DiabeticQueen1: The most frustrating part of losing my phone today, is losing my pancreas! After a short break from closed looping I we…",FALSE,0,NA,2019-04-28 01:43:54,FALSE,NA,"1122315469921366018",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","mjmamabear24",4,TRUE,FALSE,NA,NA
"7304","RT @healthyojas: Diabetes Herb Bitter Melon or Gourd - https://t.co/CoU79keO6Y #Diabetes #Herbs #T2D #Herbal #Remedies #BitterMelon #Bitter…",FALSE,0,NA,2019-04-28 01:42:48,FALSE,NA,"1122315192866676736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Desdichado_Dzv",13,TRUE,FALSE,NA,NA
"7305","RT @FatEmperor: Calling #Irish and international community - I need to get on #RTE and counter this outrageous content - please retweet if…",FALSE,0,NA,2019-04-28 01:41:50,FALSE,NA,"1122314949470982146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","triefus",159,TRUE,FALSE,NA,NA
"7306","RT @uknewfood: Cauliflower Popcorn 🌱 .
.
.
#vegan #vegetarian #meatfree #omg #tasty #delicious #salty #fitness #cheatday #food #foodie #foo…",FALSE,0,NA,2019-04-28 01:40:03,FALSE,NA,"1122314500781301760",NA,"<a href=""http://www.vegangoodness.com"" rel=""nofollow"">VeganGoodness</a>","VeganGoodness",1,TRUE,FALSE,NA,NA
"7307","#diabetes #LCHF #fasting #ketogenic #metformin @Mangan150 @drandyphung @FatEmperor @beesmarthealth @lamphieryeg… https://t.co/yXFVWzBJyQ",FALSE,0,NA,2019-04-28 01:36:58,TRUE,NA,"1122313725023784961",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Fernpick",1,FALSE,FALSE,NA,NA
"7308","Diabetes Treatment By Dex Ng: 
WhatsApp +6597712380 #diabetes #ifb https://t.co/9whfcdtIog",FALSE,4,NA,2019-04-28 01:34:52,FALSE,NA,"1122313195765424129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DexNg5",1,FALSE,FALSE,NA,NA
"7309","Def checking on this in 2.5 years when the new study is finished, very interesting!

”How an old TB vaccine lowers… https://t.co/BQPGKeCMDY",FALSE,0,NA,2019-04-28 01:28:28,TRUE,NA,"1122311588835254272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AstroHyde",0,FALSE,FALSE,NA,NA
"7310","RT @ABCardio1: #ShoutoutSaturday to featured #ABCardioMembers Drs. Samuel Dagogo-Jack, Keith C. Ferdinand, @DrLaPrincess and @GLamasMD, who…",FALSE,0,NA,2019-04-28 01:28:14,FALSE,NA,"1122311529884454912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BFat310",1,TRUE,FALSE,NA,NA
"7311","RT @beyouonlybetter: Watch the rest of my #diabetes video by clicking the link in my profile or below! I countdown my Top 10 diabetes trick…",FALSE,0,NA,2019-04-28 01:28:01,FALSE,NA,"1122311475056586752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RunnerNwizard",10,TRUE,FALSE,NA,NA
"7312","RT @iFrugalFitness: How To Avoid The Common Health Issues Of Old Age https://t.co/dOepkHYxK9 / #Senior SeniorCitizen #AARP #Medical #Diabet…",FALSE,0,NA,2019-04-28 01:22:55,FALSE,NA,"1122310188105703424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fat_Burning_Fit",1,TRUE,FALSE,NA,NA
"7313","#neuopathy #diabetes #pinsandneedles - A Neuropathy Home Remedy That Works https://t.co/9bf5l02k1X",FALSE,0,NA,2019-04-28 01:21:31,FALSE,NA,"1122309837843570689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thekatydid",0,FALSE,FALSE,NA,NA
"7314","RT @Dammy0082: We can only achieve success if we don't give up and keep trying after every defeat till achieving what we desire.#determinat…",FALSE,0,NA,2019-04-28 01:20:57,FALSE,NA,"1122309695799271424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ceilazcongreal",1,TRUE,FALSE,NA,NA
"7315","Beller Health Blog
""Medical research you can trust.""
https://t.co/EvwtB762uj 

#health #healthylifestyle #healthy… https://t.co/Mo44FCKEkm",FALSE,0,NA,2019-04-28 01:17:03,TRUE,NA,"1122308715238055936",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","JerryBeller1",0,FALSE,FALSE,NA,NA
"7316","RT @BariatricNews: How epigenetics impacts #obesity and type 2 #diabetes - @lunduniversity researchers summarised the state of scientific k…",FALSE,0,NA,2019-04-28 01:12:33,FALSE,NA,"1122307583241609217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrJesusCanete",9,TRUE,FALSE,NA,NA
"7317","It's sometimes the things we can't see that tell our story. At 41 I had a minor #stroke. I got #fibromyalgia. I alr… https://t.co/7Daxzd6BU0",FALSE,3,NA,2019-04-28 01:09:22,TRUE,NA,"1122306781361901569",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","nickinnocent",1,FALSE,FALSE,NA,NA
"7318","https://t.co/RvRHmV9Fjg
Diabetes Cheatsheet for Family and Friends #diabetes #diabetesdaily #cheatsheet https://t.co/xPkaAubvPC",FALSE,0,NA,2019-04-28 01:05:03,FALSE,NA,"1122305695318253574",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","scwellcouncil",0,FALSE,FALSE,NA,NA
"7319","RT @FatEmperor: Calling #Irish and international community - I need to get on #RTE and counter this outrageous content - please retweet if…",FALSE,0,NA,2019-04-28 01:02:25,FALSE,NA,"1122305029237616640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sybilamy",159,TRUE,FALSE,NA,NA
"7320","Does TI Diabetes run in the family? The answer will surprise you... https://t.co/cWu5zhPBZx #PWD #Diabetes",FALSE,0,NA,2019-04-28 00:56:11,FALSE,NA,"1122303461557702657",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","DiabeticTalks",0,FALSE,FALSE,NA,NA
"7321","RT @healthyojas: Diabetes Herb Bitter Melon or Gourd - https://t.co/CoU79keO6Y #Diabetes #Herbs #T2D #Herbal #Remedies #BitterMelon #Bitter…",FALSE,0,NA,2019-04-28 00:41:51,FALSE,NA,"1122299854120603648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Manjula09540220",13,TRUE,FALSE,NA,NA
"7322","As a #Health #Coach I can not #diagnose or #treat any disease. But I do help #support those with #autoimmune… https://t.co/sReZhNI3nW",FALSE,1,NA,2019-04-28 00:40:02,TRUE,NA,"1122299398531309568",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","AmandaGoodwinHC",0,FALSE,FALSE,NA,NA
"7323","RT @HealthyFellow: Postprandial #Glucose, #Insulin and #Incretin Responses Differ by Test #Meal Macronutrient Ingestion Sequence (PATTERN S…",FALSE,0,NA,2019-04-28 00:37:52,FALSE,NA,"1122298853921841154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SergiGarciaReto",2,TRUE,FALSE,NA,NA
"7324","RT @FatEmperor: Calling #Irish and international community - I need to get on #RTE and counter this outrageous content - please retweet if…",FALSE,0,NA,2019-04-28 00:37:42,FALSE,NA,"1122298809898491911",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erikneves",159,TRUE,FALSE,NA,NA
"7325","RT @Change: Do you know someone on #insulin? Over 100,000 people are rallying to curb rising insulin costs to make sure people who need the…",FALSE,0,NA,2019-04-28 00:33:54,FALSE,NA,"1122297853760692224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ndenum",23,TRUE,FALSE,NA,NA
"7326","@TheProPatient Would love to, it would be an honour! 😊💜😊 Thank you so much 🌟🙏🌟❤ #blogfriends #diabetes… https://t.co/OPSXJw3kOO",FALSE,0,"TheProPatient",2019-04-28 00:33:00,TRUE,"1122286680600383490","1122297629210234881","23634428","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elvirababy3",0,FALSE,FALSE,NA,NA
"7327","Many studies have linked pasteurized milk consumption to diabetes. Would you like to know more?
#diabetes #rawfood… https://t.co/GU2bMMd6iw",FALSE,1,NA,2019-04-28 00:32:42,TRUE,NA,"1122297554018893824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","by_renia",1,FALSE,FALSE,NA,NA
"7328","So true, Great read from the Diabetic journey #diabetes https://t.co/rxueaGU9x8",FALSE,0,NA,2019-04-28 00:30:43,FALSE,NA,"1122297055626579969",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","OrganicDiabetec",0,FALSE,FALSE,NA,NA
"7329","RT @FatEmperor: Calling #Irish and international community - I need to get on #RTE and counter this outrageous content - please retweet if…",FALSE,0,NA,2019-04-28 00:30:33,FALSE,NA,"1122297013649932288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tidwell_don",159,TRUE,FALSE,NA,NA
"7330","RT @healthyojas: Diabetes Herb Bitter Melon or Gourd - https://t.co/CoU79keO6Y #Diabetes #Herbs #T2D #Herbal #Remedies #BitterMelon #Bitter…",FALSE,0,NA,2019-04-28 00:29:39,FALSE,NA,"1122296785249005568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","digestionsystem",13,TRUE,FALSE,NA,NA
"7331","RT @FatEmperor: Calling #Irish and international community - I need to get on #RTE and counter this outrageous content - please retweet if…",FALSE,0,NA,2019-04-28 00:29:38,FALSE,NA,"1122296779175792640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rebuke49",159,TRUE,FALSE,NA,NA
"7332","RT @FatEmperor: Wow! Walter Willit from #HarvardHealth - Admits that Carb is the Problem - not Fats! We are finally aligned! Thanks to Raul…",FALSE,0,NA,2019-04-28 00:27:56,FALSE,NA,"1122296353059684353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaudeeAmor",81,TRUE,FALSE,NA,NA
"7333","RT @HealthyFellow: Postprandial #Glucose, #Insulin and #Incretin Responses Differ by Test #Meal Macronutrient Ingestion Sequence (PATTERN S…",FALSE,0,NA,2019-04-28 00:23:22,FALSE,NA,"1122295202444709888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CaloriesProper",2,TRUE,FALSE,NA,NA
"7334","RT @WDD: The amount of nutrients in the diet of children with #diabetes depends on age, weight, activity and the medication they take. Lear…",FALSE,0,NA,2019-04-28 00:21:24,FALSE,NA,"1122294708439605248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichelleDTreber",21,TRUE,FALSE,NA,NA
"7335","Postprandial #Glucose, #Insulin and #Incretin Responses Differ by Test #Meal Macronutrient Ingestion Sequence (PATT… https://t.co/c6b5hXK3QX",FALSE,4,NA,2019-04-28 00:19:04,TRUE,NA,"1122294120339234816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HealthyFellow",2,FALSE,FALSE,NA,NA
"7336","RT @FatEmperor: Calling #Irish and international community - I need to get on #RTE and counter this outrageous content - please retweet if…",FALSE,0,NA,2019-04-28 00:18:19,FALSE,NA,"1122293933034414080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luvscows612",159,TRUE,FALSE,NA,NA
"7337","RT @FatEmperor: Wow! Walter Willit from #HarvardHealth - Admits that Carb is the Problem - not Fats! We are finally aligned! Thanks to Raul…",FALSE,0,NA,2019-04-28 00:17:17,FALSE,NA,"1122293673465536512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DiscoStew66",81,TRUE,FALSE,NA,NA
"7338","#FAT BOMB - Treat Diabetes With Ketogenic Diet #Stickers

BUY here: https://t.co/c9RuMFUoZ7

#Ketogenic #Keto #LCHF… https://t.co/aAdVIA0mvA",FALSE,0,NA,2019-04-28 00:14:19,TRUE,NA,"1122292925277323264",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","eyerubdesigns",0,FALSE,FALSE,NA,NA
"7339","Presence of NAFLD in the US 25%, even higher in the Middle East and South America. About 6% of the population with… https://t.co/At6C7mwfKJ",FALSE,0,NA,2019-04-28 00:09:38,TRUE,NA,"1122291746078019584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EytanMd",0,FALSE,FALSE,NA,NA
"7340","RT @JoaquinCastrotx: As Chair of the @HispanicCaucus I am setting up meetings for us with 3 major insulin manufacturers because the price o…",FALSE,0,NA,2019-04-28 00:06:36,FALSE,NA,"1122290985185112064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","equi_noctis",236,TRUE,FALSE,NA,NA
"7341","RT @98Woke: #RepublicansForImpeachment  A non political post.  It's about #diabetes  I was diagnosed when I was on my 50s. I've watched my…",FALSE,0,NA,2019-04-28 00:03:08,FALSE,NA,"1122290111058571264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElBLogan",18,TRUE,FALSE,NA,NA
"7342","RT @drkdhoffman: “I’ve given up on carb counting and just eat whatever.”
“If my blood sugar is out of range, I just don’t care.”

If these…",FALSE,0,NA,2019-04-28 00:01:22,FALSE,NA,"1122289667091595264",NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>","medivizor",1,TRUE,FALSE,NA,NA
"7343","“I’ve given up on carb counting and just eat whatever.”
“If my blood sugar is out of range, I just don’t care.”

If… https://t.co/xi9hetgIJs",FALSE,1,NA,2019-04-28 00:00:54,TRUE,NA,"1122289548166402049",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","drkdhoffman",1,FALSE,FALSE,NA,NA
